n02807731_1113.JPEG,0.7720,0.4835,0.9960,0.9039
n02807731_1113.JPEG,0.7880,0.4114,0.9840,0.9159
n02807731_1113.JPEG,0.0280,0.0000,0.1000,0.3003
n02807731_1113.JPEG,0.0300,0.0030,0.0800,0.1321
n02807731_1113.JPEG,0.4340,0.3063,0.5160,0.3514
n02807731_1113.JPEG,0.1620,0.3063,0.7620,0.9429
n02807731_1113.JPEG,0.1520,0.3514,0.7440,0.9520
n02807731_1113.JPEG,0.1760,0.3634,0.7240,0.9489
n02807731_1113.JPEG,0.0020,0.0000,0.9960,0.9940
n02807731_11213.JPEG,0.5227,0.6540,0.6747,0.7140
n02807731_11213.JPEG,0.4933,0.5400,0.5813,0.5700
n02807731_11213.JPEG,0.3520,0.1640,0.7280,0.5160
n02807731_11213.JPEG,0.1547,0.1800,0.2933,0.7300
n02807731_11213.JPEG,0.1467,0.1720,0.3253,0.8060
n02807731_11213.JPEG,0.4827,0.5300,0.5920,0.5860
n02807731_11213.JPEG,0.5253,0.6600,0.6720,0.8140
n02807731_11213.JPEG,0.6667,0.5440,0.8587,0.9920
n02807731_11213.JPEG,0.6800,0.5200,0.8533,0.5900
n02807731_11213.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_11273.JPEG,0.4760,0.6486,0.5540,0.6997
n02807731_11273.JPEG,0.4660,0.6456,0.5600,0.7117
n02807731_11273.JPEG,0.7220,0.5556,0.7580,0.6276
n02807731_11273.JPEG,0.5140,0.1562,0.9160,0.4655
n02807731_11273.JPEG,0.0980,0.0360,0.3880,0.6637
n02807731_11273.JPEG,0.4160,0.5706,0.4520,0.6366
n02807731_11273.JPEG,0.4220,0.5646,0.4600,0.6426
n02807731_11273.JPEG,0.4220,0.5796,0.4500,0.6336
n02807731_11273.JPEG,0.0660,0.7718,0.1640,0.9550
n02807731_11273.JPEG,0.0000,0.0000,0.9980,0.9970
n02807731_11408.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_11634.JPEG,0.2889,0.1680,0.7056,0.6280
n02807731_11634.JPEG,0.1722,0.7160,0.7278,0.9360
n02807731_11634.JPEG,0.0500,0.7280,0.1889,0.9880
n02807731_11634.JPEG,0.0056,0.0000,0.9944,0.9960
n02807731_11645.JPEG,0.2187,0.6920,0.2827,0.7240
n02807731_11645.JPEG,0.5200,0.0860,0.8720,0.3560
n02807731_11645.JPEG,0.5333,0.0900,0.8720,0.3660
n02807731_11645.JPEG,0.5680,0.1020,0.8667,0.3540
n02807731_11645.JPEG,0.5787,0.5900,0.6800,0.6620
n02807731_11645.JPEG,0.0053,0.9500,0.1413,0.9960
n02807731_11645.JPEG,0.0693,0.7000,0.9867,0.9960
n02807731_11645.JPEG,0.0667,0.7100,0.9600,0.9960
n02807731_11645.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_11646.JPEG,0.6427,0.5920,0.7947,0.7300
n02807731_11646.JPEG,0.5787,0.0960,0.9227,0.5720
n02807731_11646.JPEG,0.0320,0.0040,0.3520,0.6660
n02807731_11646.JPEG,0.8027,0.5840,0.9093,0.6640
n02807731_11646.JPEG,0.8053,0.5920,0.9093,0.6520
n02807731_11646.JPEG,0.8133,0.5920,0.9147,0.6560
n02807731_11646.JPEG,0.2080,0.7540,0.3493,0.9440
n02807731_11646.JPEG,0.4347,0.6700,0.9653,0.8260
n02807731_11646.JPEG,0.0027,0.0020,0.9947,0.9960
n02807731_11760.JPEG,0.0020,0.6275,0.5880,0.9971
n02807731_11760.JPEG,0.5800,0.7966,0.6800,0.8596
n02807731_11760.JPEG,0.0000,0.0000,0.4160,0.5215
n02807731_11760.JPEG,0.7320,0.0745,0.7800,0.1146
n02807731_11760.JPEG,0.7360,0.0745,0.7800,0.1117
n02807731_11760.JPEG,0.7320,0.0659,0.7820,0.1117
n02807731_11760.JPEG,0.7320,0.0716,0.7780,0.1146
n02807731_11760.JPEG,0.0020,0.0086,0.9980,0.9914
n02807731_11760.JPEG,0.0020,0.0000,0.9980,0.9971
n02807731_11760.JPEG,0.9660,0.0315,0.9980,0.9971
n02807731_11760.JPEG,0.5300,0.1117,0.9540,0.9112
n02807731_11760.JPEG,0.0020,0.0000,0.9980,0.9971
n02807731_11857.JPEG,0.5408,0.6080,0.6526,0.6600
n02807731_11857.JPEG,0.4199,0.5980,0.5257,0.6620
n02807731_11857.JPEG,0.0030,0.0020,0.9940,0.9940
n02807731_12422.JPEG,0.1940,0.7280,0.4280,0.9973
n02807731_12422.JPEG,0.5340,0.7787,0.5960,0.8533
n02807731_12422.JPEG,0.0020,0.0107,0.9980,0.9973
n02807731_12767.JPEG,0.7413,0.0140,0.9947,0.4940
n02807731_12767.JPEG,0.5227,0.9840,0.6133,0.9960
n02807731_12767.JPEG,0.3493,0.0660,0.5760,0.2160
n02807731_12767.JPEG,0.3547,0.1000,0.5787,0.2160
n02807731_12767.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_12845.JPEG,0.3813,0.4420,0.8053,0.9920
n02807731_12845.JPEG,0.1893,0.3520,0.8453,0.9960
n02807731_12845.JPEG,0.0000,0.7060,0.9947,0.9960
n02807731_12845.JPEG,0.0000,0.4360,0.2560,0.6440
n02807731_12845.JPEG,0.0080,0.0000,0.9947,0.9960
n02807731_12850.JPEG,0.3653,0.7260,0.6800,0.8440
n02807731_12850.JPEG,0.0720,0.0000,0.2667,0.0140
n02807731_12850.JPEG,0.0720,0.0000,0.2693,0.0200
n02807731_12850.JPEG,0.0000,0.8900,0.7680,0.9960
n02807731_12850.JPEG,0.6960,0.6520,0.8560,0.7840
n02807731_12850.JPEG,0.6933,0.6620,0.8187,0.7700
n02807731_12850.JPEG,0.7067,0.6620,0.8347,0.7740
n02807731_12850.JPEG,0.3653,0.7300,0.6853,0.8440
n02807731_12850.JPEG,0.0000,0.4460,0.0613,0.5760
n02807731_12850.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_13284.JPEG,0.3051,0.5420,0.4463,0.6660
n02807731_13284.JPEG,0.1017,0.6860,0.2571,0.7520
n02807731_13284.JPEG,0.0763,0.5400,0.8277,0.9240
n02807731_13284.JPEG,0.0000,0.0000,0.9944,0.9960
n02807731_13299.JPEG,0.2920,0.6400,0.4580,0.7600
n02807731_13299.JPEG,0.7480,0.4933,0.7880,0.5493
n02807731_13299.JPEG,0.6200,0.0533,0.7720,0.3147
n02807731_13299.JPEG,0.6100,0.0507,0.7700,0.3360
n02807731_13299.JPEG,0.3900,0.0987,0.4860,0.2747
n02807731_13299.JPEG,0.3800,0.0907,0.4860,0.2880
n02807731_13299.JPEG,0.6320,0.0773,0.7500,0.2800
n02807731_13299.JPEG,0.3720,0.0773,0.4880,0.3013
n02807731_13299.JPEG,0.2880,0.1680,0.3280,0.3920
n02807731_13299.JPEG,0.2000,0.2960,0.2620,0.4480
n02807731_13299.JPEG,0.9200,0.6747,0.9960,0.7787
n02807731_13299.JPEG,0.4180,0.7840,0.8060,0.9973
n02807731_13299.JPEG,0.4240,0.7813,0.8040,0.9973
n02807731_13299.JPEG,0.0020,0.7120,0.4220,0.9973
n02807731_13299.JPEG,0.8000,0.5333,0.8540,0.8480
n02807731_13299.JPEG,0.7940,0.5173,0.8560,0.8560
n02807731_13299.JPEG,0.6520,0.4773,0.8060,0.6160
n02807731_13299.JPEG,0.2840,0.6293,0.4600,0.7947
n02807731_13299.JPEG,0.0000,0.0000,0.9980,0.9973
n02807731_13313.JPEG,0.4560,0.4820,0.6987,0.7540
n02807731_13313.JPEG,0.4880,0.4720,0.7120,0.6700
n02807731_13313.JPEG,0.3067,0.0960,0.3947,0.2960
n02807731_13313.JPEG,0.5013,0.0920,0.6027,0.1620
n02807731_13313.JPEG,0.5120,0.0900,0.6000,0.1640
n02807731_13313.JPEG,0.7253,0.5700,0.8053,0.6720
n02807731_13313.JPEG,0.5787,0.4020,0.7093,0.4440
n02807731_13313.JPEG,0.7360,0.5960,0.7867,0.6660
n02807731_13313.JPEG,0.4453,0.4800,0.7013,0.8700
n02807731_13313.JPEG,0.3093,0.4620,0.4320,0.5840
n02807731_13313.JPEG,0.2880,0.0020,0.7733,0.9960
n02807731_13345.JPEG,0.3544,0.0000,0.9009,0.6440
n02807731_13345.JPEG,0.0000,0.0020,0.9940,0.9960
n02807731_1340.JPEG,0.0000,0.2667,0.2080,0.9200
n02807731_1340.JPEG,0.0100,0.3840,0.2040,0.8320
n02807731_1340.JPEG,0.0380,0.0000,0.3820,0.1173
n02807731_1340.JPEG,0.0340,0.0000,0.4080,0.0640
n02807731_1340.JPEG,0.1680,0.2533,0.8440,0.5733
n02807731_1340.JPEG,0.5680,0.3093,0.7360,0.5333
n02807731_1340.JPEG,0.0000,0.0027,0.9960,0.9973
n02807731_13454.JPEG,0.6382,0.5860,0.7647,0.7600
n02807731_13454.JPEG,0.5324,0.0260,0.7441,0.0940
n02807731_13454.JPEG,0.4265,0.1620,0.5971,0.7460
n02807731_13454.JPEG,0.5676,0.2020,0.7941,0.5420
n02807731_13454.JPEG,0.2206,0.7400,0.7676,0.9960
n02807731_13454.JPEG,0.4118,0.7360,0.6676,0.8660
n02807731_13454.JPEG,0.3853,0.2520,0.4353,0.3640
n02807731_13454.JPEG,0.1912,0.7400,0.3471,0.9260
n02807731_13454.JPEG,0.1088,0.0240,0.7971,0.9940
n02807731_13754.JPEG,0.3733,0.6960,0.6293,0.8240
n02807731_13754.JPEG,0.7920,0.0000,0.9067,0.5600
n02807731_13754.JPEG,0.7813,0.0020,0.9467,0.6240
n02807731_13754.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_13784.JPEG,0.3560,0.6080,0.5020,0.6800
n02807731_13784.JPEG,0.6040,0.4613,0.6740,0.5733
n02807731_13784.JPEG,0.6040,0.4640,0.6640,0.5680
n02807731_13784.JPEG,0.8400,0.6160,0.9040,0.7680
n02807731_13784.JPEG,0.8400,0.6293,0.9120,0.7707
n02807731_13784.JPEG,0.6540,0.0000,0.8540,0.3227
n02807731_13784.JPEG,0.6420,0.0000,0.9300,0.3307
n02807731_13784.JPEG,0.0760,0.0293,0.1760,0.2427
n02807731_13784.JPEG,0.3600,0.4560,0.5500,0.7733
n02807731_13784.JPEG,0.1620,0.0000,0.9980,0.9973
n02807731_13784.JPEG,0.1620,0.0000,0.3360,0.3680
n02807731_13784.JPEG,0.1640,0.0027,0.3180,0.3520
n02807731_13784.JPEG,0.1860,0.7093,0.6720,0.9973
n02807731_13784.JPEG,0.4240,0.4587,0.4720,0.5200
n02807731_13784.JPEG,0.0000,0.0000,0.7020,0.7653
n02807731_13784.JPEG,0.3620,0.6107,0.5020,0.7787
n02807731_13784.JPEG,0.6640,0.6613,0.8920,0.9920
n02807731_13784.JPEG,0.4860,0.4960,0.7600,0.7333
n02807731_13784.JPEG,0.1760,0.0000,0.9980,0.9973
n02807731_13808.JPEG,0.6517,0.0000,0.9940,0.9960
n02807731_13808.JPEG,0.6577,0.0000,0.9940,0.9960
n02807731_13808.JPEG,0.6366,0.0000,0.9940,0.9960
n02807731_13808.JPEG,0.6577,0.0000,0.9940,0.9960
n02807731_13808.JPEG,0.0030,0.0000,0.4505,0.9460
n02807731_13808.JPEG,0.0090,0.0160,0.4655,0.9460
n02807731_13808.JPEG,0.4955,0.5380,0.6637,0.6360
n02807731_13808.JPEG,0.0000,0.0060,0.6877,0.9960
n02807731_13889.JPEG,0.3920,0.5916,0.6540,0.8799
n02807731_13889.JPEG,0.0520,0.4054,0.8780,0.9970
n02807731_13889.JPEG,0.0300,0.2492,0.9020,0.9970
n02807731_13889.JPEG,0.3720,0.1952,0.4460,0.3393
n02807731_13889.JPEG,0.3360,0.1982,0.5080,0.3514
n02807731_13889.JPEG,0.3220,0.0000,0.8400,0.1502
n02807731_13889.JPEG,0.0000,0.0000,0.9960,0.9910
n02807731_13889.JPEG,0.7880,0.6937,0.9080,0.8709
n02807731_13889.JPEG,0.7940,0.6967,0.9100,0.8619
n02807731_13889.JPEG,0.2100,0.3213,0.4660,0.4444
n02807731_13889.JPEG,0.1340,0.2252,0.1580,0.2523
n02807731_13889.JPEG,0.0000,0.0000,0.9980,0.9970
n02807731_13948.JPEG,0.1480,0.2560,0.8160,0.4427
n02807731_13948.JPEG,0.0880,0.2587,0.8440,0.7227
n02807731_13948.JPEG,0.0000,0.0000,0.9980,0.9973
n02807731_13996.JPEG,0.0038,0.0000,0.3130,0.9971
n02807731_13996.JPEG,0.2901,0.5400,0.4733,0.6257
n02807731_13996.JPEG,0.3206,0.5486,0.4389,0.6314
n02807731_13996.JPEG,0.0000,0.0000,0.9962,0.9971
n02807731_14058.JPEG,0.2693,0.2000,0.9547,0.3900
n02807731_14058.JPEG,0.2667,0.1960,0.9547,0.3920
n02807731_14058.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_14373.JPEG,0.5333,0.5200,0.9680,0.8140
n02807731_14373.JPEG,0.5147,0.5060,0.9787,0.8340
n02807731_14373.JPEG,0.0027,0.0000,0.9947,0.9960
n02807731_14373.JPEG,0.5227,0.4800,0.9920,0.8820
n02807731_14373.JPEG,0.0000,0.2500,0.3627,0.3960
n02807731_14373.JPEG,0.1253,0.6620,0.9947,0.9960
n02807731_14373.JPEG,0.3653,0.1500,0.9920,0.2700
n02807731_14373.JPEG,0.3947,0.0920,0.9920,0.2740
n02807731_14373.JPEG,0.0027,0.0000,0.9947,0.9960
n02807731_14405.JPEG,0.2940,0.9520,0.3440,0.9973
n02807731_14405.JPEG,0.0000,0.0000,0.9980,0.9973
n02807731_14858.JPEG,0.0020,0.6000,0.2660,0.9493
n02807731_14858.JPEG,0.5800,0.6133,0.7040,0.7013
n02807731_14858.JPEG,0.5760,0.6267,0.6980,0.7040
n02807731_14858.JPEG,0.0000,0.1067,0.3180,0.6347
n02807731_14858.JPEG,0.8780,0.0053,0.9980,0.5520
n02807731_14858.JPEG,0.8700,0.0000,0.9980,0.5147
n02807731_14858.JPEG,0.8820,0.0133,0.9980,0.5627
n02807731_14858.JPEG,0.8880,0.0240,0.9980,0.5653
n02807731_14858.JPEG,0.8660,0.0000,0.9980,0.6693
n02807731_14858.JPEG,0.8580,0.0000,0.9940,0.6747
n02807731_14858.JPEG,0.7960,0.3493,0.8400,0.3893
n02807731_14858.JPEG,0.8020,0.2160,0.8420,0.4160
n02807731_14858.JPEG,0.0000,0.0000,0.9980,0.9973
n02807731_14901.JPEG,0.0360,0.0240,0.1532,0.5700
n02807731_14901.JPEG,0.0601,0.0320,0.1532,0.5660
n02807731_14901.JPEG,0.1532,0.6220,0.8829,0.8600
n02807731_14901.JPEG,0.0000,0.0000,0.9940,0.9960
n02807731_14910.JPEG,0.0080,0.4567,0.1480,0.9869
n02807731_14910.JPEG,0.8220,0.3071,0.9140,0.4226
n02807731_14910.JPEG,0.0040,0.0000,0.9980,0.9974
n02807731_15019.JPEG,0.0000,0.0000,0.2896,0.9960
n02807731_15019.JPEG,0.0030,0.0000,0.2896,0.9960
n02807731_15019.JPEG,0.0030,0.0020,0.2896,0.9960
n02807731_15019.JPEG,0.3522,0.0360,0.6776,0.4260
n02807731_15019.JPEG,0.3910,0.0920,0.6060,0.3920
n02807731_15019.JPEG,0.3970,0.1020,0.6030,0.3820
n02807731_15019.JPEG,0.5612,0.4300,0.9194,0.6640
n02807731_15019.JPEG,0.5582,0.4420,0.9164,0.6920
n02807731_15019.JPEG,0.0000,0.0000,0.9940,0.9960
n02807731_15564.JPEG,0.1720,0.8347,0.2400,0.9813
n02807731_15564.JPEG,0.1960,0.0000,0.8760,0.5973
n02807731_15564.JPEG,0.5980,0.0800,0.6540,0.3947
n02807731_15564.JPEG,0.0000,0.0000,0.1880,0.9973
n02807731_15564.JPEG,0.7940,0.0000,0.9960,0.9973
n02807731_15564.JPEG,0.1360,0.0080,0.2420,0.6107
n02807731_15564.JPEG,0.1620,0.5973,0.6680,0.9973
n02807731_15564.JPEG,0.2220,0.4480,0.8160,0.9973
n02807731_15564.JPEG,0.2200,0.3680,0.8020,0.7680
n02807731_15564.JPEG,0.2180,0.2960,0.7920,0.9973
n02807731_15564.JPEG,0.0000,0.0000,0.9980,0.9973
n02807731_1562.JPEG,0.4027,0.5460,0.4693,0.5860
n02807731_1562.JPEG,0.8267,0.5660,0.8987,0.6160
n02807731_1562.JPEG,0.8293,0.5700,0.8987,0.6160
n02807731_1562.JPEG,0.2320,0.5100,0.5787,0.7820
n02807731_1562.JPEG,0.2347,0.5600,0.3253,0.6720
n02807731_1562.JPEG,0.0027,0.0000,0.9947,0.9960
n02807731_15768.JPEG,0.3670,0.5820,0.7441,0.8140
n02807731_15768.JPEG,0.4512,0.6400,0.6835,0.6800
n02807731_15768.JPEG,0.7508,0.1920,0.8620,0.4100
n02807731_15768.JPEG,0.0000,0.3600,0.2593,0.4240
n02807731_15768.JPEG,0.8552,0.0000,0.9933,0.9960
n02807731_15768.JPEG,0.0000,0.1720,0.3199,0.4360
n02807731_15768.JPEG,0.0000,0.7400,0.9933,0.9960
n02807731_15768.JPEG,0.4411,0.6300,0.7609,0.7960
n02807731_15768.JPEG,0.0000,0.0000,0.9933,0.9960
n02807731_1586.JPEG,0.0400,0.5140,0.8460,0.9920
n02807731_1586.JPEG,0.0660,0.0000,0.8640,0.9920
n02807731_1586.JPEG,0.0760,0.0540,0.2240,0.3040
n02807731_1586.JPEG,0.0760,0.0540,0.2360,0.3460
n02807731_1586.JPEG,0.0660,0.0460,0.2420,0.4100
n02807731_1586.JPEG,0.0740,0.0040,0.8620,0.9960
n02807731_1586.JPEG,0.1960,0.0020,0.4700,0.6260
n02807731_1586.JPEG,0.0000,0.8600,0.9960,0.9960
n02807731_1586.JPEG,0.0860,0.0520,0.2060,0.1560
n02807731_1586.JPEG,0.0660,0.0520,0.2500,0.3440
n02807731_1586.JPEG,0.0800,0.0020,0.8640,0.9960
n02807731_1586.JPEG,0.0000,0.0000,0.9960,0.9960
n02807731_15881.JPEG,0.6096,0.6220,0.8850,0.9760
n02807731_15881.JPEG,0.9037,0.0500,0.9947,0.8040
n02807731_15881.JPEG,0.6016,0.6140,0.7888,0.7560
n02807731_15881.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_1631.JPEG,0.0000,0.0020,0.9947,0.9960
n02807731_1633.JPEG,0.1120,0.0000,0.4100,0.5867
n02807731_1633.JPEG,0.5180,0.0000,0.8440,0.6373
n02807731_1633.JPEG,0.3540,0.5973,0.4220,0.6293
n02807731_1633.JPEG,0.5440,0.6507,0.6060,0.8213
n02807731_1633.JPEG,0.0020,0.0000,0.9960,0.9947
n02807731_16434.JPEG,0.2080,0.6920,0.4587,0.7960
n02807731_16434.JPEG,0.6747,0.0020,0.9333,0.3540
n02807731_16434.JPEG,0.5680,0.6000,0.6853,0.6420
n02807731_16434.JPEG,0.0080,0.7920,0.8160,0.9960
n02807731_16434.JPEG,0.0000,0.0040,0.9787,0.9960
n02807731_16517.JPEG,0.5225,0.4580,0.6667,0.5140
n02807731_16517.JPEG,0.2703,0.2920,0.3994,0.4720
n02807731_16517.JPEG,0.4114,0.3220,0.4895,0.3760
n02807731_16517.JPEG,0.4144,0.3260,0.4805,0.3620
n02807731_16517.JPEG,0.4054,0.3200,0.4715,0.3600
n02807731_16517.JPEG,0.1111,0.1160,0.9069,0.9300
n02807731_16542.JPEG,0.2860,0.2269,0.6740,0.6299
n02807731_16542.JPEG,0.0000,0.0687,0.9980,0.9970
n02807731_16580.JPEG,0.0000,0.0000,0.9971,0.9912
n02807731_16580.JPEG,0.0000,0.7281,0.8057,0.9956
n02807731_16580.JPEG,0.2600,0.9386,0.3343,0.9956
n02807731_16580.JPEG,0.0000,0.0000,0.9971,0.9956
n02807731_1659.JPEG,0.4120,0.6018,0.4900,0.6357
n02807731_1659.JPEG,0.4200,0.5588,0.4860,0.7014
n02807731_1659.JPEG,0.4120,0.6063,0.4860,0.6878
n02807731_1659.JPEG,0.0000,0.0000,0.9960,0.9955
n02807731_16610.JPEG,0.0100,0.6640,0.9980,0.9973
n02807731_16643.JPEG,0.3800,0.6987,0.5800,0.8133
n02807731_16643.JPEG,0.0000,0.5307,0.9980,0.9973
n02807731_16643.JPEG,0.0220,0.0107,0.9980,0.9920
n02807731_16666.JPEG,0.7702,0.0600,0.9949,0.6160
n02807731_16666.JPEG,0.0631,0.0820,0.6793,0.8700
n02807731_16708.JPEG,0.0000,0.5320,0.5238,0.9540
n02807731_16708.JPEG,0.0000,0.0000,0.9944,0.9700
n02807731_16843.JPEG,0.2888,0.5140,0.3235,0.5500
n02807731_16843.JPEG,0.0214,0.0000,0.3369,0.9960
n02807731_16843.JPEG,0.6952,0.0040,0.7807,0.3420
n02807731_16843.JPEG,0.2727,0.0000,0.6898,0.4220
n02807731_16843.JPEG,0.2460,0.0000,0.4813,0.2500
n02807731_16843.JPEG,0.2487,0.0020,0.4813,0.2440
n02807731_16843.JPEG,0.2406,0.0000,0.4840,0.2360
n02807731_16843.JPEG,0.3556,0.3240,0.4198,0.3600
n02807731_16843.JPEG,0.2968,0.4020,0.6765,0.5740
n02807731_16843.JPEG,0.6631,0.0000,0.7914,0.0460
n02807731_16843.JPEG,0.5749,0.3420,0.7620,0.4540
n02807731_16843.JPEG,0.2487,0.0060,0.9813,0.9960
n02807731_16890.JPEG,0.9333,0.6860,0.9947,0.9960
n02807731_16890.JPEG,0.0987,0.0000,0.2560,0.8160
n02807731_16890.JPEG,0.6587,0.5540,0.7067,0.6000
n02807731_16890.JPEG,0.1120,0.0000,0.2747,0.8700
n02807731_16890.JPEG,0.0000,0.0060,0.9947,0.9960
n02807731_16929.JPEG,0.8378,0.2600,0.9940,0.4240
n02807731_16929.JPEG,0.0000,0.0020,0.6156,0.8200
n02807731_16929.JPEG,0.0090,0.0000,0.6216,0.8160
n02807731_16929.JPEG,0.0000,0.7760,0.9940,0.9960
n02807731_16929.JPEG,0.0000,0.0000,0.9940,0.9960
n02807731_17095.JPEG,0.0816,0.2740,0.8369,0.6260
n02807731_17095.JPEG,0.4574,0.1660,0.6028,0.2920
n02807731_17095.JPEG,0.0000,0.1440,0.9929,0.9960
n02807731_17113.JPEG,0.3760,0.1440,0.5340,0.4187
n02807731_17113.JPEG,0.3880,0.1280,0.5320,0.4080
n02807731_17113.JPEG,0.3860,0.1333,0.5220,0.4027
n02807731_17113.JPEG,0.5780,0.7280,0.8040,0.9973
n02807731_17113.JPEG,0.5920,0.7813,0.7380,0.9280
n02807731_17113.JPEG,0.4040,0.4453,0.4520,0.5547
n02807731_17113.JPEG,0.4120,0.4453,0.4580,0.5520
n02807731_17113.JPEG,0.3940,0.1600,0.5100,0.3893
n02807731_17113.JPEG,0.3940,0.1627,0.5100,0.3733
n02807731_17113.JPEG,0.1380,0.7867,0.8620,0.9973
n02807731_17113.JPEG,0.7860,0.7200,0.8360,0.7947
n02807731_17113.JPEG,0.7900,0.7867,0.8340,0.8480
n02807731_17113.JPEG,0.7680,0.8240,0.8320,0.9573
n02807731_17113.JPEG,0.8420,0.5253,0.9300,0.9973
n02807731_17113.JPEG,0.8480,0.5440,0.9440,0.9973
n02807731_17113.JPEG,0.8940,0.7200,0.9980,0.9973
n02807731_17113.JPEG,0.8940,0.7253,0.9960,0.9947
n02807731_17113.JPEG,0.0000,0.0000,0.9980,0.9973
n02807731_17190.JPEG,0.7813,0.5200,0.9093,0.5620
n02807731_17190.JPEG,0.7867,0.5160,0.9120,0.5660
n02807731_17190.JPEG,0.7760,0.5160,0.9147,0.5720
n02807731_17190.JPEG,0.7547,0.4260,0.8587,0.5440
n02807731_17190.JPEG,0.6853,0.0460,0.9387,0.7040
n02807731_17190.JPEG,0.0027,0.0000,0.9947,0.7640
n02807731_17190.JPEG,0.0027,0.6740,0.9947,0.9960
n02807731_17190.JPEG,0.7493,0.4900,0.8000,0.5240
n02807731_17190.JPEG,0.7413,0.4860,0.8000,0.5260
n02807731_17190.JPEG,0.6800,0.0440,0.9467,0.7060
n02807731_1768.JPEG,0.4685,0.4200,0.5465,0.4900
n02807731_1768.JPEG,0.1802,0.5320,0.2613,0.5800
n02807731_1768.JPEG,0.3003,0.0020,0.9940,0.6420
n02807731_1768.JPEG,0.0000,0.0020,0.3784,0.4120
n02807731_1768.JPEG,0.3393,0.0000,0.9940,0.9960
n02807731_1768.JPEG,0.4595,0.0200,0.5255,0.1020
n02807731_1768.JPEG,0.0030,0.4600,0.4955,0.9200
n02807731_1768.JPEG,0.3604,0.5540,0.9940,0.9960
n02807731_1768.JPEG,0.0000,0.0000,0.9940,0.9960
n02807731_18103.JPEG,0.0000,0.7420,0.3947,0.9960
n02807731_18103.JPEG,0.3013,0.0000,0.9947,0.9960
n02807731_18103.JPEG,0.0000,0.0000,0.9947,0.9960
n02807731_18146.JPEG,0.6757,0.5340,0.8078,0.6100
